text,date,user,sentiment,query,__index_level_0__
"@StolenName Done, &quot;Trumbles&quot; is now named ",Mon May 04 00:16:57 PDT 2009,chimpocalypse,1,NO_QUERY,14860
@davidmassacre I ter-click like a Twitter Noob. ,Sun Jun 07 07:47:19 PDT 2009,amandachoe,0,NO_QUERY,16146
@newproff ÐµÑÐµ Ð±Ð¾Ð»ÑÑÐµ Ð·Ð°Ð¿ÑÑÐ°Ð»Ñ?Ñ? Ñ? Ð¼Ð¾Ð»Ð¾Ð´ÑÐ¼Ð¸ Ð±Ð»Ð¾Ð³Ð³ÐµÑÐ°Ð¼Ð¸ ,Tue Jun 02 01:13:08 PDT 2009,Kochevoy,1,NO_QUERY,17306
@aaronbeebe Thanks for the note. I sometimes feel geographically challenged. ,Sun May 17 21:19:00 PDT 2009,surferblue,1,NO_QUERY,23748
@nkangel74 yeah they are but one is way in the north and the other is way in the south and I am way in the middle  plus no 5* they soldout,Fri Jun 19 16:54:35 PDT 2009,Steffie_Angel,0,NO_QUERY,13416
"Eliza_Dushku_ Hi Eliza, welcome to the crazy world of twitter ",Fri May 01 20:45:38 PDT 2009,ItsHilly,1,NO_QUERY,23448
is super pumped for the first day of finals!  ohhhhhhh love it ,Tue Jun 02 03:29:30 PDT 2009,LACarey5,1,NO_QUERY,22169
Facebook keeps throwing errors at me when I try to accept charity invites. Guess I'm not allowed to be charitable. ,Sat Jun 06 06:53:02 PDT 2009,dvs,0,NO_QUERY,3870
@pegasuslegend thanks for the kind words about wikiHow ,Fri May 29 22:20:23 PDT 2009,JackHerrick,1,NO_QUERY,34213
@jazzyjus Are you finally getting one?  I think I deliberated too long because I have yet to receive a shipping notice.,Mon Jun 15 23:26:14 PDT 2009,btn,1,NO_QUERY,26963
"@theresawhite me too, but I misread the amazon email: they are shipping it wednesday, so I am not getting it then. Probably another week! ",Mon Jun 15 21:22:11 PDT 2009,jordanferraro,0,NO_QUERY,18832
@alfonsostreet Kar! I can't supply shop with you tom as of now  I forgot  I have something na tom :| But I want to and need to ),Mon Jun 01 00:48:01 PDT 2009,imabum,0,NO_QUERY,3520
@jaydems yay  yeah it is except I'm not an outdoors type person so I don't get out to the beach much... XD,Sun Jun 07 04:46:25 PDT 2009,Galiiit,1,NO_QUERY,3469
@jaebarreto  you make me smile!,Sat May 02 01:52:00 PDT 2009,tamji,1,NO_QUERY,8931
"at home, but a little angry ",Tue Jun 02 08:21:31 PDT 2009,KHANIM,0,NO_QUERY,42883
This day has really exhausted me!  Can't wait to go to bed &amp; cuddle ,Sun May 31 18:40:50 PDT 2009,MaryKay26,1,NO_QUERY,39944
Well after visiting 10 chemists and a fitness center I found 1 set of scales that max out at 120kgs. #fail ,Wed Jun 17 22:33:24 PDT 2009,Wolfbyte,0,NO_QUERY,16326
I can feel your smile from here @Grenhilda - Hugs &amp; ^0^ blessings! â¥â¥ ,Tue Jun 16 01:08:27 PDT 2009,CharmsOfLight,1,NO_QUERY,49746
@megarina99 Do i get a present? ,Thu Jun 18 11:53:06 PDT 2009,MarissaMander,0,NO_QUERY,8069
@srmalone66 oh no!!! That is no fun! I'm sorry... ,Sat May 30 04:31:57 PDT 2009,krissieli,0,NO_QUERY,37895
The tiny kitten I was fostering died. So sad. I think the mom's lonely now ,Fri Jun 19 05:42:53 PDT 2009,catsanat,0,NO_QUERY,16185
@rtmfd stop digging through radar ,Tue May 26 22:57:42 PDT 2009,wisequark,1,NO_QUERY,31869
"@Chris_Pine_ Just saw Star Trek yesterday. You did a fine job keeping up the standards of the legacy. So, Thank You Chris! *hugs* ",Sun May 17 10:33:21 PDT 2009,SandraR82,1,NO_QUERY,39699
"@ComcastSteve , I'm not getting any service in my apartment; i was on the phone/on the LiveChat for over 3 hours and nobody could help me ",Mon Jun 01 11:43:03 PDT 2009,emmaeliw,0,NO_QUERY,28265
@Jamaipanese good for him to have such a great coming forward! ,Sun May 17 17:51:19 PDT 2009,MissBrownin,1,NO_QUERY,28384
"Omg, regionals jus have a way of bringing everyone down...  {Jason}",Thu Jun 18 19:32:16 PDT 2009,Jammin443,0,NO_QUERY,37423
supposed to be roasting again today    dads work barbeQ.   gonna be fun!,Sat May 30 00:14:43 PDT 2009,skatoony,1,NO_QUERY,19176
"@therealsupa Bad sushi chef!  I made myself roast veal, with crunchy potatoes and blistered capsicums",Thu Jun 18 04:32:03 PDT 2009,cosmocater,0,NO_QUERY,34786
regents day today  wish me luck!!!! @ryanintoxicated  good luck!!!,Thu Jun 18 04:48:00 PDT 2009,popsensaion,0,NO_QUERY,35458
Did Geneva this weekend. CERN rocks. Work - still lost ,Mon Jun 15 04:44:11 PDT 2009,DAstronomer,0,NO_QUERY,20656
@bellafira I just wanna say thank you for tweetin about your experience...It makes me feel like im there (in spirit of coarse)  ,Fri May 29 07:49:43 PDT 2009,ohtobeMel,1,NO_QUERY,12833
@Kelly208 Hey?! @gregorybayne was shaking his butt for everyone last night? Bummed (no pun intended) I missed it ,Mon Jun 01 17:56:07 PDT 2009,lilivonshtupp,1,NO_QUERY,33604
@VeronikaKurz Glad to hear you had a good night!!  ,Sat Jun 06 07:31:27 PDT 2009,gerard_k,1,NO_QUERY,10979
Waiting for lunch in whitby with mum ,Sun Jun 07 04:16:22 PDT 2009,juecov,1,NO_QUERY,38072
@CampWildGirls Thanks for the #followfriday. Due to an unusual alignment of work inconvenience I was unable to join in the fun ,Sat May 30 00:43:06 PDT 2009,Greg888,0,NO_QUERY,9187
chillin' waiting 4 my puddin' pop 2 come home! I miss her ,Mon Jun 15 16:45:00 PDT 2009,DJNENA2K3,0,NO_QUERY,10290
"@PD6 Thanks, Peg.  I was so upset that the Flyers lost and started to cheer on the Hawks instead.  None of my teams are in it.  ",Sun May 31 19:14:38 PDT 2009,ebstarling25,0,NO_QUERY,24126
"Thanks to all of our new followers! Have a great weekend, and visit a national park! ",Fri May 29 14:06:11 PDT 2009,NPCA,1,NO_QUERY,26173
I LOVE this song   â« New Day Music Video http://songtwit.com/?JJ â«,Sat Jun 06 11:41:46 PDT 2009,MoonSpinner44,1,NO_QUERY,29044
Back From Work..Was A Longggggg Day..Have A Headache.. ,Sat Apr 18 08:45:29 PDT 2009,shehnazkhan,0,NO_QUERY,8203
Cloudy today ,Fri May 29 12:14:28 PDT 2009,andy_nolan,0,NO_QUERY,21573
@hesondeck they dont want to kick it wit me today  lol,Tue Jun 16 10:57:45 PDT 2009,MONE_SO_BTYG,0,NO_QUERY,29897
Rt @samkillipWoo I got 64 on my dissertation  I'm happy with that! &lt;-- congrats...I think.  64 out of what?,Tue Jun 02 07:11:15 PDT 2009,dd_big9,1,NO_QUERY,39225
We can't link our router to someone elses. ,Sun Jun 07 16:33:02 PDT 2009,ianjameslyon,0,NO_QUERY,7049
http://twitpic.com/68nis - I love all of our get-togethers ,Fri May 29 22:30:25 PDT 2009,Kayrahsaurus,1,NO_QUERY,18961
"back to school tomoro   Also, i washed the car and mowed the lawn! What a great help i am! ",Sun Jun 07 08:30:28 PDT 2009,o0oHelen,0,NO_QUERY,42609
"And so begins the crashing comedown. From frollicking, basking, clear blue skies and full englishes to neurology, rashes and pharmacology ",Sun May 31 07:53:20 PDT 2009,carolinefrost1,0,NO_QUERY,49361
Its going to be so hard to sleep tonight. ,Sun Jun 07 14:07:43 PDT 2009,amykitten,0,NO_QUERY,41437
@meinj curry????? *whimper* ,Sun May 03 12:04:56 PDT 2009,eviltabbi,0,NO_QUERY,36557
@codyhafer That sounds so awesome; I'm so excited for you!! See you in 5 dayz! ,Mon Jun 15 21:45:35 PDT 2009,NinaDecker,1,NO_QUERY,16635
"@edgartronic Fyi, you gotta make reservations months in advance. Do it &amp; enjoy! One of the best restaurants in the nation. ",Sun May 10 19:31:11 PDT 2009,Daye619,1,NO_QUERY,17410
@TheRealJordin their dreams. your awesome and i LOVE BATTLEFIELD! i cant wait to see you July 13th.. my 16th birthday ,Fri May 29 19:47:07 PDT 2009,synthianguyen,1,NO_QUERY,41720
@aferomckinney  who were you wanting to win? The person I wanted to win didnt make it past the first round ,Sun Jun 07 14:55:23 PDT 2009,jdhampton924,0,NO_QUERY,45643
jam ring biscuits have started to give me heart burn ,Sat Jun 06 17:07:07 PDT 2009,RoboSteel,0,NO_QUERY,8163
"So fucking busy today! No time for food, water, or even to pee!  tired",Sat Jun 20 00:15:41 PDT 2009,Bkami,0,NO_QUERY,41819
I was just @ AT&amp;T store checking prices... like I don't already know.. but just bored I guess. ,Tue Jun 16 21:33:43 PDT 2009,m3g4hur7z,0,NO_QUERY,26259
working on my bills  ,Tue Jun 02 05:37:39 PDT 2009,Bopper68,0,NO_QUERY,5227
26 pin multi core cable goes bad just B4 service ,Fri May 29 16:08:36 PDT 2009,NathanVogel,0,NO_QUERY,29183
@Lo_Rida  poor thing,Tue Jun 02 04:43:42 PDT 2009,LadyPharrell,0,NO_QUERY,20995
"@dancesingact totally... and btw, nice english fail ",Sun Jun 07 01:57:42 PDT 2009,WolfStarM13,1,NO_QUERY,33425
Can't sleep  ... Going to be tired tomorrow.,Wed Jun 17 01:48:58 PDT 2009,jayhaa,0,NO_QUERY,7284
@tswiftlover13 aww I hope you feel better! I'm doing good... It's raining here  I really need the sunshine! I'm about to leave to go watch,Thu May 14 08:28:43 PDT 2009,jordynmallory,0,NO_QUERY,1713
and to top off the weekend saw the England match win by 3 runs  back to work for a physical rest and mental strecth!,Mon Jun 15 01:34:53 PDT 2009,GrantAThomas,1,NO_QUERY,44614
"rt @joeymcintyre Joe @ktsummer,1 of UR book drive volunteers at Holmdel is going to be missing her 5* tomorrow cause her mom is very ill ",Wed Jun 17 23:11:14 PDT 2009,lilxcutiesworld,0,NO_QUERY,29065
@craigdeslandes Frost warning?! The cold a few wks ago got this little evergreen I've had for almost 2 yrs!   Was almost ready to plant!,Fri May 29 21:25:12 PDT 2009,latada2003,0,NO_QUERY,14147
Count down to the weekend.....2 hours to go ppl  ,Fri May 22 05:38:43 PDT 2009,jbcitygirl,1,NO_QUERY,44344
@trent_reznor Congratulations! That's an amazing achievement. I hope I can be brave enough to quit one day ,Sat Jun 06 00:49:50 PDT 2009,Tareesh,0,NO_QUERY,43639
good morning ,Sat May 30 21:55:19 PDT 2009,alkhuzam,1,NO_QUERY,27492
@kdc nite enjoy your bath bomb ,Sat Jun 06 22:45:06 PDT 2009,nikkinana,1,NO_QUERY,16966
At the hat! ,Wed Jun 03 00:40:27 PDT 2009,MissMJP,1,NO_QUERY,10050
end of the weekend  i just want it to be summer and no classes or work...HA! like that will happen!,Sun Jun 07 14:45:00 PDT 2009,amy_marie89,0,NO_QUERY,5015
@mylovestory awww you should go for it lily  you're a great person,Tue Jun 02 21:50:53 PDT 2009,unntouchedd,1,NO_QUERY,9399
@drudy Sharing information and responding to other Tweeps' tweets ,Tue Jun 02 08:16:58 PDT 2009,chicagofoodtour,1,NO_QUERY,3691
"@gotha666 ÑÐ¾ÑÐ½Ð¾ ÑÐ¾Ð²Ð° Ð¼Ð¸ Ðµ ÐºÑÐ¸Ð²Ð¾, ÑÐµ Ð¼Ð°Ð¹ ÑÐµ Ð¿ÑÐ¾Ð¿ÑÑ?Ð½Ð° Ð¿Ð»Ð°Ð¶Ð° ÑÐ°Ñ? Ð³Ð¾Ð´Ð¸Ð½Ð°. Ð¿Ð¾ÐºÑÐ°Ð¹ ÐºÐ¾Ð½ÑÑÐ·Ð¸Ñ?ÑÐ° Ð½Ð° ÐºÑÐ°ÐºÐ° ÑÐµ ÑÑÑ?Ð±Ð²Ð° Ð·Ð´ÑÐ°Ð²Ð¾ Ð´Ð° Ñ?ÐµÐ´Ð½Ð° Ð´Ð° Ð±Ð°ÑÐºÐ°Ð¼ ",Sun Jun 07 08:41:11 PDT 2009,venski,0,NO_QUERY,14222
@lushlady15 I love my yourebel tinted moisturiser! definately get that ,Tue Jun 16 03:35:28 PDT 2009,priya_n,1,NO_QUERY,44833
Morning!... VERY TIRED ,Mon Jun 15 01:21:07 PDT 2009,Rianne90,0,NO_QUERY,29137
editing my myspace. it doesn't look good ,Thu Jun 18 23:24:48 PDT 2009,uyennguyen_,0,NO_QUERY,21451
"I should be in bed, but waiting for Blinky to finish Trinity Blood for his reaction keeps me awake. ",Sat Apr 18 22:37:26 PDT 2009,SiminyCricket,1,NO_QUERY,3571
"@xenoputtss nah, they're more into vodka and caviar, I prefer beer and steak! ",Tue Apr 07 05:54:33 PDT 2009,relong,1,NO_QUERY,5063
@shawnharrel Haha nice. I'll be doing the same. ,Sun Jun 07 14:55:19 PDT 2009,rumours78,1,NO_QUERY,5163
"@Richaod We had to drink a gulp of wine for every key change, glittery outfit and the word &quot;love&quot;. It was a goooood Eurovision night ",Sun May 17 02:56:21 PDT 2009,4815162342UK,1,NO_QUERY,47923
SIMS 3 is almost done downloading!!! ,Sat Jun 06 15:36:31 PDT 2009,Fredrikkk,1,NO_QUERY,8237
"@SONIAFD wah, enak tuh makan sour sally haha ",Mon Jun 15 02:25:01 PDT 2009,sabillasabilla,1,NO_QUERY,25349
E3 starts today ,Mon Jun 01 02:54:06 PDT 2009,ds10,1,NO_QUERY,2120
someone hacked my myspace  tell me why this always happens to me....,Mon Jun 15 15:17:22 PDT 2009,thathudgensgirl,0,NO_QUERY,17510
@moryan Well now I don't feel very special ,Tue Jun 16 13:54:08 PDT 2009,JosephFinn,0,NO_QUERY,13077
Brother Ceci  We miss you already ,Sun Jun 21 04:23:40 PDT 2009,mika1993,0,NO_QUERY,31339
"@chipcoffey sure hope so, you bring great insight to the investigations!  ",Sat May 30 19:40:45 PDT 2009,kitty42,1,NO_QUERY,32407
"heading to bed, somewhat reluctantly, as there is Look Around You on at 1:30. Why must the DVDs be Region 2 only? ",Fri May 29 00:59:35 PDT 2009,whenyougethigh,0,NO_QUERY,12121
@Alltop your welcome ,Fri May 22 03:27:50 PDT 2009,karol_zielinski,1,NO_QUERY,31771
The Spartans are officially out of nationals  Making it 13 rounds is a good run. Way to go MBHS!,Thu Jun 18 08:26:38 PDT 2009,Bob_Boylan,0,NO_QUERY,27891
"@AlTheYid S'all good in the hood.. got me satellite sorted yesterday, so I now pick up 14 diff sats and get about 900 channels ",Mon Jun 01 03:19:16 PDT 2009,flipfinger,1,NO_QUERY,38822
@milagro88 Fabutastic!! check out @Jenocide312 he's pretty cool ,Sun May 17 06:26:59 PDT 2009,featureBlend,1,NO_QUERY,46598
TAMATI WON!! Shot Tamati Coffey! You deserved it! ,Tue Apr 21 03:56:16 PDT 2009,immah_random,1,NO_QUERY,24932
going to hospital ,Sun May 31 11:36:45 PDT 2009,evandrob,0,NO_QUERY,37455
@adevries Outlook not so good ,Sun May 10 19:30:52 PDT 2009,_magic8ball,0,NO_QUERY,31590
"I am having serious cig craving... head for kitchen, let the non smoker weight gain begin ",Fri May 29 16:34:26 PDT 2009,elaineewing,0,NO_QUERY,22066
Meeting time pt. 2 haha hmmm aggressive much? Hahah  daa welll,Sun May 31 13:58:53 PDT 2009,marv1029,1,NO_QUERY,15230
"@sissymaidgabby it is quite comfy, but I CAN pull out of the tube if I really want to.   but, with KH's support I don't want to.",Fri Jun 19 14:59:53 PDT 2009,ForMyOwnGood,0,NO_QUERY,29533
@Karen230683 Awww booo that is crap!! Hate goin shopping and coming home empty handed! ,Mon Jun 15 06:05:20 PDT 2009,VioletsCRUK,0,NO_QUERY,38433
Buenos Dias. Up and ready to start this dreary day ,Tue Jun 16 05:02:44 PDT 2009,qteepye1481,0,NO_QUERY,9397
@purzlbaum also councelorZH meinte des waere sicher  ;-),Sun May 17 03:48:45 PDT 2009,dine81,0,NO_QUERY,49939
@Kchauhan i really miss those! ,Fri May 01 23:21:14 PDT 2009,tat_zizzy,1,NO_QUERY,27221
"@nicolerichie confessions of a shopoholic, pineapple express or the rules of attraction   OR when harry met sally",Sun May 03 21:11:44 PDT 2009,IzzyHavok,1,NO_QUERY,15947
@peeluh you should then I could see ya! I miss ya bitch ,Thu Jun 18 00:49:45 PDT 2009,jaydeepop714,0,NO_QUERY,23069
i need to study!! ,Fri May 22 02:37:06 PDT 2009,pia27,0,NO_QUERY,33571
needs a hair cut ,Sun Apr 19 04:23:20 PDT 2009,lhaugh,0,NO_QUERY,17911
@philipbloom like what you're doing with the F-Stop Academy - could you not have thrown the background out a bit more on that intro tho? ,Sun Jun 07 07:39:51 PDT 2009,edmoore,1,NO_QUERY,11066
@selenagomez heyyyyyy will u follow me cos its my birthday  !!!,Fri May 29 13:23:49 PDT 2009,CelebMissMuffet,1,NO_QUERY,37349
@PrincePierce Awww shawty snap! ,Tue Jun 02 23:51:37 PDT 2009,TyCody,1,NO_QUERY,32629
@211me  im watching Harry Potter and the Goblet of Fire and thinking them Twihards might get ya ,Tue Jun 16 04:05:19 PDT 2009,MichAtagana,1,NO_QUERY,21933
"...The first two steps will happen in 4 years. The 3rd step is undefined. Long time, isn't it? ",Sat Jun 06 17:12:31 PDT 2009,GloriadePaula,0,NO_QUERY,28936
"had a beauty sleep day  ugh tomorrows monday, so not ready ",Sun May 03 05:48:37 PDT 2009,adyota,0,NO_QUERY,26519
@bjwheeler_2  Clean Me!,Sat May 02 03:00:09 PDT 2009,tweetpet,0,NO_QUERY,12401
I think I'm getting a cold. ,Fri Jun 19 20:48:09 PDT 2009,aslikeanarnian,0,NO_QUERY,18759
at work and it sucks big time ,Fri May 29 09:39:06 PDT 2009,kimiko16,0,NO_QUERY,1072
@theladyisugly Yup.  Good night.,Fri May 29 13:59:23 PDT 2009,cartoonmoney,1,NO_QUERY,18587
Ugh..I think I took two pills instead of just one...I hate when I forget if I already took my medicines...I have way to much on my mind ,Fri May 29 20:46:49 PDT 2009,LadyTanyaRenee,0,NO_QUERY,44151
Why do i stay up so late then torture myself by having to wake up tommorrow morning ,Thu Jun 18 23:50:24 PDT 2009,bridgeeheartsu,0,NO_QUERY,40161
says bagal mgload ng BOF.  http://plurk.com/p/xtz6c,Tue Jun 02 01:42:34 PDT 2009,crazyshey,1,NO_QUERY,9169
@underwhelmed you must be joking  Chicago Code Camp!,Sun May 17 18:16:28 PDT 2009,pandamonial,1,NO_QUERY,7992
"@aznextgov People would have 2 learn how 2 educate, invest &amp; many other things 4 small gov. 2 b successful. I'll get off my soapbox now. ",Sat Apr 18 14:40:02 PDT 2009,PaulaFarris,1,NO_QUERY,39585
@saiyanhajime Hahaha! No! I have absolutely no memory of this event! But it sounds very like me! ,Tue Jun 16 03:30:58 PDT 2009,kirwenn,1,NO_QUERY,49917
not sure why but pictures are not showing up ,Sat Jun 20 17:34:32 PDT 2009,SYTYCDnews,0,NO_QUERY,15065
@aliciahouselog ,Fri May 29 13:25:52 PDT 2009,libbyjuju,1,NO_QUERY,5326
Been sunny all weekend. But grounded. ,Sun May 31 02:34:41 PDT 2009,PikkerzEatWorld,0,NO_QUERY,42491
"Well, i sure it will be OK. when ur ready to talk I'm here for you. ",Fri May 29 21:52:11 PDT 2009,emilyemilyliz,1,NO_QUERY,20987
"@rkuang I like Steinway, Petrof and Yamaha as my top 3. Not necessarily in that order ",Sun May 03 04:37:46 PDT 2009,DarkPiano,1,NO_QUERY,42113
Going outside with littlebrother to play some soccer ,Mon Jun 01 04:09:17 PDT 2009,MrKadir,1,NO_QUERY,19959
"Got back from my interview, graduating from high school today, JACON this weekend, and Scott all three days. I love life! ",Fri May 22 07:34:05 PDT 2009,Alonely,1,NO_QUERY,23458
Just saw a dead body about 10 yards from him flipped suv. ,Sat Jun 06 11:35:20 PDT 2009,magxdog,0,NO_QUERY,44356
"@divasoria Check out www.myfoodtrip.com, you can post a review/comment on any restaurant to join our current promos and win prizes. ",Thu May 14 00:01:35 PDT 2009,myfoodtrip,1,NO_QUERY,46408
WTF! Stop making fun of my iPhone. At least mines real. ,Mon Jun 15 11:15:26 PDT 2009,ledavisdang,0,NO_QUERY,36947
Arholiad mathemateg bore ma. Eeek. Should be fine likee ,Mon Jun 01 00:44:05 PDT 2009,madinakerry,1,NO_QUERY,41845
"Alright, had Strawberry Pop Tarts for dinner at 1:00 AM, time for bed. Tweet you guys later! Thanks to my new followers. ",Mon May 18 00:50:35 PDT 2009,XPB,1,NO_QUERY,26596
@pinkielarue its back but not fixed  BUT its not my motherboard.... i just gotta find a way to fix my screen ,Tue Apr 21 03:15:53 PDT 2009,conechiwa7,0,NO_QUERY,8385
Done with my Sophomore year.  Only two more yeeaaarsss. Meh!,Mon Jun 01 09:12:19 PDT 2009,pHurlz,0,NO_QUERY,43368
"Waiting anxiously on High Court next week, feeling a bit depressed about fees ",Thu Jun 18 06:24:16 PDT 2009,richardg1976,0,NO_QUERY,6576
"mm great, we have a cheer performance tomorrow and i can't even do the dance ;o ",Mon May 18 05:10:41 PDT 2009,emmsu,1,NO_QUERY,3826
I have to go to school tomorrow. ,Mon Apr 20 03:56:41 PDT 2009,HazzaB99,0,NO_QUERY,25908
@HOLRENEE not anymore....but I've been known to do that in my prime...  ,Sat May 30 09:51:36 PDT 2009,awatson76,1,NO_QUERY,1731
Still no name for our production company!! PLEASE HELP! ,Wed Jun 17 04:41:03 PDT 2009,laura35100,0,NO_QUERY,41257
Just hooked up twitter on my mobile  checking if it works,Fri May 22 02:51:42 PDT 2009,seonaidm,1,NO_QUERY,31872
@curious_scribe bummer  I hope someone is taking good care of you x,Sun Jun 07 01:35:40 PDT 2009,baconchips,0,NO_QUERY,46793
Vid is uploading ,Sun May 03 17:47:55 PDT 2009,cassiegirl07,0,NO_QUERY,38803
"@PaulaMacKay LOL, I'm glad to see everyones Avatars reappearing! ",Tue Apr 07 05:09:39 PDT 2009,earthxplorer,1,NO_QUERY,48408
Am sad about leaving Miami and need to start packing but am listening to Carolina Liar instead ,Mon Jun 01 16:25:42 PDT 2009,Antodote,1,NO_QUERY,42993
@tommcfly toooooom don't go ,Mon Jun 01 13:15:08 PDT 2009,jehmcfly,0,NO_QUERY,39447
More heart break from the Warriors  Second half hiding from the Cowboys.,Sat May 16 23:09:37 PDT 2009,DeadCheerleader,0,NO_QUERY,49750
Oh rats. DH is on call. The phone just rang for him to go out. ,Fri Jun 19 21:20:56 PDT 2009,goaliemom31,0,NO_QUERY,27875
"SATs - fuck me, noone else has to do them ",Sat Jun 06 05:53:25 PDT 2009,careyyyy,0,NO_QUERY,14889
@CERobinson :-P... yup... sorry  im gonna take a break though for a while... it was a great concert... sorry if it annoyed you,Mon Jun 01 21:50:32 PDT 2009,kfred35,0,NO_QUERY,12703
is finding this twittering business very confusing! ,Tue Jun 02 05:51:32 PDT 2009,batty056,0,NO_QUERY,18356
@joanneRK Its my niece's wedding. My jeans are too tight so have to watch what I eat since brought one jeans only ,Fri May 22 08:18:30 PDT 2009,angelidy,1,NO_QUERY,35070
@hoodtech lol.. yeah I have a six pack.. lol  ya to funny .. ,Fri Jun 05 10:35:07 PDT 2009,riiaa,1,NO_QUERY,47633
Packing to start moving my shit to the new place...NOT impressed at all ,Thu Jun 18 05:36:56 PDT 2009,KitaMode,0,NO_QUERY,38137
@yourfriendpetra okay well. i hope i can talk to you properly soon ,Sun Jun 21 07:39:24 PDT 2009,itslaurenox,0,NO_QUERY,29295
"@cliffc100 my boyfriend is predicting good grades, hes a maths wizz and his uncle is a chem teacher so iv got extra support lol ",Mon Jun 15 03:11:57 PDT 2009,Katleavixen,1,NO_QUERY,14724
@qmuser I like it when people re-tweet that &quot;want X followers? Ask me how!&quot; because it means I can unfollow them without guilt. ,Mon Apr 20 02:58:44 PDT 2009,leewaters,1,NO_QUERY,36273
SUNNY SATURDAY!!!  and Im on twitter..... on my laptop.....  indoors!!,Sat May 02 03:06:37 PDT 2009,DavidHughesNews,1,NO_QUERY,12153
@vivyenx you never reply to my IDF comments anymore ,Fri Jun 19 05:11:57 PDT 2009,dagulz,0,NO_QUERY,20593
the yelling is over . . Blah yo quiero crackers . . ,Thu May 28 22:37:59 PDT 2009,Loois9,0,NO_QUERY,42803
i desperate need of a Miami trip. Its been almost 4 years. ,Sat Jun 06 17:50:06 PDT 2009,jamaiscole,0,NO_QUERY,12761
"@alltimeemma no, you want to see it. haha. it's the best movie everrr! (: BETTER THAN THE SPONGEBOB SQUAREPANTS MOVIE! ",Mon Jun 01 14:50:54 PDT 2009,tashababyyy,1,NO_QUERY,5394
@ChadJordan Im a Drake lova  ... I think he gonna live up to the hype.,Fri Jun 05 16:28:50 PDT 2009,Miss_TaNiA,1,NO_QUERY,45308
"@fedbytheravens Yes way! I was at Sim Lim, so I thought I'd pick one pair up  The one Clifford was talking about..",Fri May 29 11:55:32 PDT 2009,quentakadimi,1,NO_QUERY,34088
ay ''inipit''. :&amp;  [phplurk.com] http://plurk.com/p/12gh2w,Sat Jun 20 07:16:57 PDT 2009,jaaaaaackie,0,NO_QUERY,41831
its been 3 minutes since I've seen an earthquake tweet. I'm starting to miss that meme  #earthquake #hawthorn #notreally,Sun May 17 21:41:36 PDT 2009,Jbot6000,0,NO_QUERY,43945
@bleongcw the Lion has landed #n97kl ,Thu Jun 04 22:42:52 PDT 2009,limyh,1,NO_QUERY,11994
@itsokaynicole But it's sunny out today  I just took some tylenol. It's starting to go away. Migraines turns a good day into a bad one.,Tue Jun 23 16:21:55 PDT 2009,sans_titre,0,NO_QUERY,33414
been pheening an ice cream snicker and i hear the ice cream man ,Sun May 17 11:07:27 PDT 2009,Conceptmusic,1,NO_QUERY,11872
back from canada  ugh. i lost my kitty. i hate life!,Sat Apr 18 10:26:32 PDT 2009,missallieliz,0,NO_QUERY,37843
@ap00rv Broadband too? That's just ,Mon May 18 05:52:16 PDT 2009,xAbhishek,0,NO_QUERY,46983
Why is my brother home? ,Mon Jun 15 09:51:29 PDT 2009,TheLateLiz,0,NO_QUERY,34906
I suppose this Niagara Falls downpour we're now having is a result of the sunny April we had...? ,Sat May 02 22:18:02 PDT 2009,aidapk,0,NO_QUERY,1090
"Jesus ! Ouch, cramp in my foot, and then hit my knee of my drum kit, ouch, tent event again later  more photo that means,  lmao",Sat May 30 03:15:36 PDT 2009,lucymurfin,1,NO_QUERY,37740
@peterfacinelli my friend @tinatwinkletoes turned 21 today &amp; would LOVE a Happy Birthday from you! ,Sun Jun 07 11:43:26 PDT 2009,adnamay,1,NO_QUERY,22562
"ok peeps, sorry bout this but gonna have to go and round 2 of sunday dinner.  yaay.  ",Sun Jun 07 09:22:58 PDT 2009,pob34,1,NO_QUERY,7571
"@SoulGlowActivtr #familyforce5 all da time WoOt WoOT! #familyforce5 #familyforce5 #familyforce5 #familyforce5 rules!!! Woo, gettin 90s ",Sun May 17 21:36:43 PDT 2009,pupiartist,1,NO_QUERY,8867
"@afrolicious girl what a sistah gotta do to get it posted chile, I am jumping around happy! ",Mon Jun 01 15:37:23 PDT 2009,writingaddict,1,NO_QUERY,44265
"let's study chemistry. i really need 9,5 ",Wed Jun 17 05:49:15 PDT 2009,breakfastinNYC,0,NO_QUERY,6575
Yay! Not yay for dying phones though ,Mon Jun 01 15:44:50 PDT 2009,savannah2486,0,NO_QUERY,45260
@OMGWTFFTL  then i'd suggest a #2 from taco bell or a #7 from bk,Fri Jun 19 18:13:27 PDT 2009,hairypotta,0,NO_QUERY,35002
2 new followers and yay 1 is a saula fan ,Sat May 30 08:29:14 PDT 2009,paulabdulfan,1,NO_QUERY,45527
"@_ophelia Oh, thanks! but I am beanless, couldn't afford the train in , let alone the ticket  ",Sat Jun 06 06:21:26 PDT 2009,delicateone,0,NO_QUERY,15243
Joined Twitter ,Sat May 30 18:30:22 PDT 2009,Rdogg112,1,NO_QUERY,16264
"@MillaKokujo basically they spammed that dumb fivemeters comm with guro pics of Gilbo. Awesome shit, but noe it's been deleted ",Thu Jun 18 05:22:07 PDT 2009,rainbow_dog,0,NO_QUERY,3023
